EngSize,Age,Gender,Marital,exp,Owner,vAge,Garage,AntiTFD,import,Loss
1.8,48,男,已婚,1,私人,1,有,无防盗装置,国产,0
2,48,男,已婚,1,私人,1,有,无防盗装置,进口,320
2,48,男,已婚,1,私人,1,有,有防盗装置,进口,880
1,47,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.6,47,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.6,47,男,未婚,1,私人,1,有,无防盗装置,国产,948.8
1.8,47,男,已婚,1,公司,1,有,有防盗装置,国产,0
2,47,男,已婚,1,私人,1,有,有防盗装置,进口,0
2.2,47,男,已婚,1,私人,1,有,无防盗装置,进口,322
2.5,47,男,已婚,1,私人,1,有,无防盗装置,进口,0
3,47,男,已婚,1,私人,1,有,有防盗装置,进口,0
1.6,46,男,已婚,1,私人,1,有,无防盗装置,国产,3289.6
1.8,46,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,46,男,已婚,1,私人,1,有,有防盗装置,进口,0
1.8,46,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,46,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,46,男,已婚,1,私人,1,无,有防盗装置,国产,0
1.8,46,男,已婚,1,私人,1,有,有防盗装置,国产,0
2,46,男,已婚,1,私人,1,有,无防盗装置,进口,0
1.6,45,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,45,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,45,男,已婚,1,私人,1,有,无防盗装置,进口,0
1.8,45,女,未婚,1,私人,1,有,有防盗装置,进口,0
1.8,45,男,已婚,1,私人,1,有,无防盗装置,国产,2480
2,45,男,已婚,1,私人,1,有,有防盗装置,进口,0
1.3,44,女,已婚,1,私人,1,有,无防盗装置,国产,0
1.3,44,男,未婚,1,私人,1,有,无防盗装置,国产,0
1.6,44,女,已婚,1,私人,1,有,有防盗装置,国产,0
1.6,44,男,已婚,1,私人,1,有,无防盗装置,国产,0
2,44,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.4,42,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.6,42,女,已婚,1,私人,1,有,无防盗装置,国产,464
1.8,42,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.8,42,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.6,41,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,41,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,41,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,41,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,41,男,已婚,1,私人,1,无,无防盗装置,国产,0
2,41,男,已婚,1,私人,1,有,无防盗装置,进口,520
2.3,41,男,已婚,1,私人,1,有,无防盗装置,进口,1024
2.4,41,男,已婚,1,私人,1,有,有防盗装置,进口,784
2.5,41,男,已婚,1,私人,1,有,有防盗装置,进口,0
1,40,女,未婚,1,私人,1,有,无防盗装置,国产,0
1.3,40,男,已婚,1,私人,1,有,无防盗装置,国产,460.8
1.6,40,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,40,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,40,男,已婚,1,私人,1,有,无防盗装置,国产,0
2,40,男,已婚,1,私人,1,有,有防盗装置,进口,0
2,40,女,已婚,1,私人,1,无,有防盗装置,进口,264
2,40,男,已婚,1,私人,1,有,无防盗装置,国产,3929.6
1.4,39,男,已婚,1,私人,1,有,无防盗装置,国产,1707.2
1.6,39,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.6,39,女,已婚,1,私人,1,无,无防盗装置,国产,0
1.6,39,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.6,39,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.6,39,男,已婚,1,私人,1,有,有防盗装置,国产,322
1.8,39,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,39,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.6,38,男,已婚,1,私人,1,有,无防盗装置,进口,0
1.6,38,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.6,38,女,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,38,女,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,38,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.8,38,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,38,男,已婚,1,私人,1,有,有防盗装置,进口,0
1.8,38,男,已婚,1,公司,1,有,有防盗装置,进口,0
1.8,38,男,已婚,1,私人,1,有,无防盗装置,国产,771
1.8,38,男,已婚,1,私人,1,有,无防盗装置,国产,2662.6
2.5,38,女,已婚,1,私人,1,有,有防盗装置,进口,627.8
1.4,37,女,已婚,1,私人,1,有,无防盗装置,国产,160
1.6,37,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.6,37,男,已婚,1,私人,1,有,无防盗装置,国产,270
1.6,37,男,已婚,1,私人,1,有,无防盗装置,国产,2722.4
1.8,37,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,37,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,37,男,已婚,1,私人,1,有,有防盗装置,国产,0
1.8,37,女,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,37,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,37,男,已婚,1,私人,1,无,有防盗装置,进口,0
2,37,男,已婚,1,私人,1,有,无防盗装置,国产,0
2,37,男,已婚,1,公司,1,有,无防盗装置,进口,0
1.6,36,男,已婚,1,私人,1,有,有防盗装置,国产,0
1.6,36,女,已婚,1,私人,1,无,有防盗装置,国产,0
1.6,36,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.6,36,男,已婚,1,私人,1,有,有防盗装置,进口,0
1.6,36,男,已婚,1,私人,1,有,无防盗装置,国产,1000
1.6,36,男,已婚,1,私人,1,有,无防盗装置,进口,1001
1.6,36,男,已婚,1,私人,1,有,无防盗装置,国产,3284
1.8,36,男,已婚,1,私人,1,有,有防盗装置,国产,0
1.8,36,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.8,36,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.8,36,男,已婚,1,私人,1,有,无防盗装置,国产,173.6
1.8,36,男,已婚,1,公司,1,有,有防盗装置,国产,979.2
2,36,男,已婚,1,公司,1,无,无防盗装置,国产,2850
2.2,36,女,已婚,1,私人,1,有,无防盗装置,进口,0
1,35,男,已婚,1,私人,1,有,无防盗装置,国产,180
1.3,35,男,已婚,1,私人,1,有,无防盗装置,国产,1084.6
1.6,35,男,已婚,1,私人,1,有,无防盗装置,进口,0
1.6,35,女,已婚,1,私人,1,无,无防盗装置,国产,0
1.6,35,女,已婚,1,私人,1,有,无防盗装置,国产,0
1.6,35,男,已婚,1,私人,1,有,无防盗装置,国产,256
1.6,35,男,已婚,1,私人,1,有,无防盗装置,国产,544
1.6,35,男,未婚,1,私人,1,有,有防盗装置,国产,893.7
1.8,35,女,已婚,1,公司,1,有,无防盗装置,国产,0
1.8,35,男,已婚,1,私人,1,有,有防盗装置,进口,0
1.8,35,男,已婚,1,公司,1,有,有防盗装置,国产,0
1.8,35,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.8,35,男,已婚,1,公司,1,有,有防盗装置,国产,0
2,35,男,已婚,1,私人,1,有,有防盗装置,进口,0
2,35,男,已婚,1,私人,1,无,有防盗装置,进口,0
2,35,男,已婚,1,私人,1,有,无防盗装置,进口,0
1,34,女,已婚,1,私人,1,无,无防盗装置,国产,0
1.4,34,女,已婚,1,私人,1,有,无防盗装置,进口,0
1.4,34,男,未婚,1,私人,1,有,有防盗装置,进口,0
1.4,34,女,已婚,1,私人,1,有,无防盗装置,进口,920
1.6,34,女,已婚,1,公司,1,有,无防盗装置,进口,0
1.6,34,女,已婚,1,私人,1,有,无防盗装置,国产,0
1.6,34,男,已婚,1,私人,1,有,有防盗装置,国产,560
1.6,34,女,已婚,1,私人,1,有,无防盗装置,国产,917.2
1.8,34,女,已婚,1,公司,1,有,无防盗装置,国产,0
1.8,34,男,未婚,1,政府,1,有,无防盗装置,国产,0
1.8,34,男,已婚,1,私人,1,有,有防盗装置,进口,2020
2,34,女,已婚,1,私人,1,有,无防盗装置,进口,0
2,34,女,已婚,1,私人,1,有,无防盗装置,国产,80
2,34,男,已婚,1,公司,1,有,有防盗装置,国产,192
2.3,34,男,已婚,1,私人,1,无,有防盗装置,进口,0
2.4,34,男,已婚,1,私人,1,有,有防盗装置,进口,0
2.5,34,女,已婚,1,私人,1,有,无防盗装置,进口,480
1.2,33,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.3,33,男,未婚,1,私人,1,有,有防盗装置,国产,0
1.6,33,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.6,33,男,已婚,1,私人,1,有,无防盗装置,国产,827.8
1.6,33,男,已婚,1,私人,1,有,无防盗装置,进口,859.3
1.6,33,女,未婚,1,私人,1,有,无防盗装置,进口,1380
1.8,33,男,已婚,1,私人,1,有,有防盗装置,国产,364
1.8,33,女,已婚,1,私人,1,有,无防盗装置,国产,597.1
2,33,男,已婚,1,私人,1,有,无防盗装置,国产,672
2.3,33,男,已婚,1,公司,1,有,无防盗装置,国产,0
2.5,33,男,已婚,1,私人,1,无,有防盗装置,进口,0
2.6,33,女,已婚,1,私人,1,有,有防盗装置,进口,0
2.8,33,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.3,32,男,已婚,1,私人,1,有,有防盗装置,国产,384
1.6,32,男,已婚,1,私人,1,有,有防盗装置,国产,0
1.6,32,男,已婚,1,私人,1,有,无防盗装置,进口,0
1.6,32,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.6,32,女,已婚,1,公司,1,有,无防盗装置,进口,791.2
1.8,32,女,未婚,1,私人,1,有,有防盗装置,国产,0
1.8,32,男,已婚,1,私人,1,无,有防盗装置,国产,0
1.8,32,女,已婚,1,公司,1,有,无防盗装置,国产,0
1,31,男,已婚,1,私人,1,有,无防盗装置,国产,0
1,31,女,已婚,1,私人,1,无,无防盗装置,国产,0
1.4,31,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.6,31,男,已婚,1,私人,1,有,有防盗装置,国产,0
1.6,31,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.6,31,男,已婚,1,私人,1,有,无防盗装置,国产,306
1.6,31,男,已婚,1,私人,1,有,无防盗装置,国产,360
1.6,31,男,已婚,1,私人,1,有,无防盗装置,国产,408
1.6,31,男,已婚,1,私人,1,有,无防盗装置,国产,487.2
1.6,31,男,已婚,1,公司,1,有,无防盗装置,国产,904
1.8,31,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,31,男,已婚,1,私人,1,无,无防盗装置,进口,0
1.8,31,男,已婚,1,私人,1,有,无防盗装置,国产,354.9
1.8,31,男,已婚,1,私人,1,有,无防盗装置,国产,640
1.8,31,男,已婚,1,私人,1,有,有防盗装置,国产,1385.6
2,31,女,已婚,1,私人,1,有,有防盗装置,国产,0
2.4,31,女,已婚,1,私人,1,无,无防盗装置,进口,0
1,30,男,未婚,1,私人,1,有,无防盗装置,国产,624
1.4,30,女,已婚,1,私人,1,有,无防盗装置,进口,0
1.6,30,女,已婚,1,私人,1,有,无防盗装置,国产,0
1.6,30,女,已婚,1,私人,1,有,无防盗装置,国产,0
1.6,30,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,30,男,已婚,1,私人,1,无,有防盗装置,国产,1012
1.8,30,男,已婚,1,私人,1,有,有防盗装置,进口,1360
1.8,30,男,已婚,1,私人,1,有,无防盗装置,国产,1778.9
2,30,男,已婚,1,私人,1,有,无防盗装置,进口,0
2,30,男,未婚,1,公司,1,有,无防盗装置,国产,956
3,30,女,已婚,1,私人,1,有,无防盗装置,进口,901.6
1.4,29,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.6,29,男,已婚,1,私人,1,有,无防盗装置,进口,0
1.6,29,女,未婚,1,私人,1,有,无防盗装置,国产,191.4
1.6,29,男,已婚,1,私人,1,有,无防盗装置,国产,240
1.8,29,男,已婚,1,私人,1,有,无防盗装置,国产,0
1,28,男,已婚,1,公司,1,有,无防盗装置,国产,720
1.6,28,男,已婚,1,公司,1,有,无防盗装置,国产,0
1.8,28,男,已婚,1,私人,1,有,无防盗装置,国产,0
1.8,28,男,已婚,1,私人,1,有,有防盗装置,进口,0
1.8,28,男,已婚,1,私人,1,有,有防盗装置,国产,0
1.8,28,男,已婚,1,私人,1,有,有防盗装置,进口,2273.6
1.8,28,男,已婚,1,私人,1,有,有防盗装置,国产,3473.6
1.3,27,男,已婚,1,私人,1,有,无防盗装置,国产,480
1.4,27,男,已婚,1,公司,1,有,无防盗装置,进口,791.2
1.6,27,男,未婚,1,私人,1,有,无防盗装置,国产,0
1.8,27,男,已婚,1,私人,1,无,有防盗装置,国产,0
1.8,27,男,已婚,1,私人,1,有,有防盗装置,国产,0
1.8,27,男,已婚,1,私人,1,有,有防盗装置,国产,0
1.8,27,男,已婚,1,私人,1,有,有防盗装置,进口,0
1.6,26,男,已婚,1,私人,1,有,无防盗装置,国产,605.5
1.4,25,女,已婚,1,私人,1,有,有防盗装置,进口,758.1
1.6,25,男,已婚,1,私人,1,无,无防盗装置,国产,0
1.6,25,男,未婚,1,私人,1,有,无防盗装置,国产,280
1.6,25,男,已婚,1,私人,1,有,有防盗装置,进口,775
1.8,25,男,未婚,1,私人,1,有,无防盗装置,国产,0
2,25,男,未婚,1,私人,1,无,有防盗装置,国产,0
2,25,女,未婚,1,私人,1,有,无防盗装置,进口,918.4
2.3,25,男,已婚,1,私人,1,无,无防盗装置,进口,2992
2.5,24,男,已婚,1,私人,1,有,无防盗装置,进口,0
1.6,23,女,已婚,1,私人,1,有,无防盗装置,进口,0
1.6,23,男,已婚,1,私人,1,有,无防盗装置,进口,2081.6
2,23,男,已婚,1,私人,1,有,无防盗装置,进口,0
1.6,22,男,未婚,1,私人,1,有,无防盗装置,国产,0
1.6,22,男,未婚,1,私人,1,有,无防盗装置,国产,320
1.8,22,男,未婚,1,私人,1,有,无防盗装置,国产,0
1.6,21,男,未婚,1,私人,1,有,无防盗装置,国产,0
1.6,21,男,已婚,1,私人,1,有,无防盗装置,国产,345.6
1.8,21,男,未婚,1,私人,1,有,无防盗装置,进口,7356.8
1.6,46,男,已婚,0,公司,10,有,有防盗装置,国产,473.6
1.8,33,男,已婚,0,私人,10,有,无防盗装置,国产,0
1.6,43,男,已婚,0,私人,9,有,无防盗装置,国产,0
2.2,24,男,未婚,0,私人,9,无,无防盗装置,进口,0
3,54,男,已婚,0,私人,8,有,有防盗装置,进口,344.6
1.4,44,男,已婚,0,私人,7,无,无防盗装置,国产,0
1.6,30,男,已婚,0,私人,7,有,无防盗装置,国产,0
1.6,24,男,已婚,0,私人,7,无,无防盗装置,国产,3039.2
1.6,41,男,已婚,0,私人,6,有,无防盗装置,国产,0
1.6,27,女,未婚,0,私人,6,有,无防盗装置,国产,987.2
1.8,27,男,未婚,0,私人,6,有,无防盗装置,国产,396
1.6,25,男,已婚,0,私人,6,有,无防盗装置,国产,0
2.2,43,男,已婚,0,公司,5,有,无防盗装置,进口,624
1.2,41,男,已婚,0,政府,5,有,无防盗装置,国产,0
1.8,38,男,已婚,0,私人,5,有,无防盗装置,国产,694.1
1.8,38,男,已婚,0,私人,5,无,无防盗装置,国产,920
1.6,34,女,已婚,0,私人,5,有,无防盗装置,国产,304.8
1.8,33,男,已婚,0,公司,5,有,有防盗装置,国产,560.5
1.8,39,男,已婚,0,私人,4,有,无防盗装置,国产,0
1.8,37,女,已婚,0,公司,4,有,无防盗装置,国产,0
1.8,37,男,已婚,0,私人,4,有,无防盗装置,国产,0
1.3,36,男,已婚,0,私人,4,有,无防盗装置,国产,0
1,34,男,已婚,0,私人,4,有,无防盗装置,国产,0
1.6,33,男,已婚,0,私人,4,无,无防盗装置,国产,568
1.8,33,男,已婚,0,私人,4,有,无防盗装置,国产,0
1.8,27,女,已婚,0,私人,4,有,无防盗装置,国产,0
1,25,男,已婚,0,公司,4,无,无防盗装置,国产,0
1.8,25,男,未婚,0,私人,4,有,有防盗装置,国产,1959.6
1.8,55,男,已婚,0,公司,3,无,无防盗装置,国产,0
3,45,男,已婚,0,私人,3,有,无防盗装置,进口,6127.2
1.8,38,男,已婚,0,私人,3,有,无防盗装置,进口,0
1.6,28,男,已婚,0,公司,3,有,无防盗装置,国产,0
1.8,44,男,已婚,0,私人,2,有,有防盗装置,国产,0
1.5,33,男,已婚,0,私人,2,有,无防盗装置,国产,0
1.8,28,女,已婚,0,私人,2,无,无防盗装置,国产,0
1.6,21,男,未婚,0,私人,2,无,有防盗装置,国产,900
2.5,56,男,已婚,0,私人,1,有,有防盗装置,进口,391.2
1.4,52,男,已婚,0,私人,1,无,无防盗装置,国产,0
1.8,52,男,已婚,0,私人,1,有,无防盗装置,国产,285.2
1.8,51,男,已婚,0,私人,1,有,无防盗装置,国产,5709.6
2.5,51,男,已婚,0,私人,1,无,无防盗装置,国产,0
1.4,49,女,已婚,0,私人,1,有,无防盗装置,进口,529.6
1.8,49,男,已婚,0,私人,1,无,有防盗装置,国产,0
1.8,49,男,已婚,0,私人,1,无,有防盗装置,进口,0
1,47,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.4,47,男,已婚,0,私人,1,有,无防盗装置,国产,0
1,46,男,已婚,0,私人,1,有,无防盗装置,进口,15698
1.6,46,女,已婚,0,私人,1,有,无防盗装置,国产,0
1.8,46,男,已婚,0,私人,1,有,有防盗装置,国产,0
1.8,46,男,已婚,0,私人,1,有,无防盗装置,国产,372.8
2,46,男,已婚,0,私人,1,有,有防盗装置,进口,0
1.6,45,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.6,45,男,已婚,0,私人,1,无,无防盗装置,国产,390
1.6,45,女,已婚,0,私人,1,有,无防盗装置,国产,1241.6
1.8,45,男,已婚,0,私人,1,无,无防盗装置,国产,0
1.8,45,男,已婚,0,私人,1,有,无防盗装置,国产,0
2.2,45,男,已婚,0,私人,1,无,无防盗装置,国产,0
2.4,45,男,未婚,0,私人,1,有,有防盗装置,进口,0
1.3,44,男,已婚,0,私人,1,无,无防盗装置,国产,232
1.8,44,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.8,44,女,已婚,0,公司,1,有,有防盗装置,进口,400
1.6,43,女,已婚,0,私人,1,有,无防盗装置,进口,0
1.6,42,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.8,42,男,已婚,0,私人,1,无,有防盗装置,国产,0
2,42,男,已婚,0,私人,1,有,有防盗装置,进口,944
2.5,42,男,已婚,0,私人,1,有,无防盗装置,进口,0
1.6,41,男,已婚,0,私人,1,无,无防盗装置,国产,390
1.6,41,男,已婚,0,私人,1,有,有防盗装置,进口,734.4
1.8,41,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.8,41,男,已婚,0,私人,1,无,有防盗装置,国产,0
1.8,41,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.8,41,男,已婚,0,私人,1,无,无防盗装置,国产,0
1.8,41,男,已婚,0,私人,1,有,无防盗装置,进口,480
1.8,41,男,已婚,0,私人,1,有,有防盗装置,国产,936
2,41,女,已婚,0,私人,1,有,有防盗装置,进口,0
2,41,男,已婚,0,私人,1,有,无防盗装置,国产,768
3,41,男,已婚,0,私人,1,有,有防盗装置,进口,560
1.3,40,男,已婚,0,私人,1,有,无防盗装置,国产,240
1.8,40,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.8,40,男,已婚,0,私人,1,有,无防盗装置,进口,0
1.8,40,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.8,40,男,已婚,0,私人,1,有,无防盗装置,国产,400
1.8,40,男,已婚,0,私人,1,有,无防盗装置,进口,819.2
2.5,40,男,已婚,0,私人,1,有,无防盗装置,进口,717.6
3,40,男,已婚,0,私人,1,有,无防盗装置,进口,6027.2
1.4,39,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.6,39,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.6,39,男,已婚,0,私人,1,有,无防盗装置,国产,386.3
1.6,39,男,已婚,0,私人,1,有,无防盗装置,国产,487.8
1.8,39,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.8,39,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.8,39,男,已婚,0,私人,1,有,无防盗装置,进口,0
1.8,39,男,已婚,0,私人,1,无,有防盗装置,进口,0
1.6,38,女,已婚,0,私人,1,无,无防盗装置,国产,0
1.6,38,男,已婚,0,私人,1,有,无防盗装置,国产,392
1.8,38,男,已婚,0,私人,1,有,无防盗装置,进口,0
1.8,38,男,已婚,0,私人,1,有,有防盗装置,进口,0
1.8,38,女,已婚,0,私人,1,有,无防盗装置,进口,360
2.3,38,男,已婚,0,私人,1,有,无防盗装置,进口,0
1.8,37,男,已婚,0,私人,1,有,无防盗装置,国产,0
2,37,男,已婚,0,私人,1,无,有防盗装置,进口,0
2.2,37,男,已婚,0,私人,1,无,无防盗装置,国产,1071.6
1.6,36,女,已婚,0,私人,1,有,无防盗装置,国产,0
1.6,36,男,已婚,0,私人,1,有,有防盗装置,国产,0
1.6,36,男,已婚,0,私人,1,有,有防盗装置,进口,384
1.8,36,男,已婚,0,私人,1,有,有防盗装置,国产,0
1.8,36,男,已婚,0,私人,1,有,有防盗装置,国产,1519
2,36,男,已婚,0,私人,1,有,无防盗装置,进口,0
2,36,男,已婚,0,私人,1,有,有防盗装置,进口,0
2.5,36,女,已婚,0,私人,1,有,无防盗装置,进口,0
1,35,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.3,35,男,已婚,0,私人,1,有,无防盗装置,国产,637
1.4,35,男,已婚,0,私人,1,有,有防盗装置,国产,0
1.6,35,男,已婚,0,私人,1,有,有防盗装置,国产,0
1.6,35,男,已婚,0,私人,1,有,无防盗装置,国产,620
1.8,35,男,已婚,0,公司,1,无,无防盗装置,国产,0
1.8,35,男,已婚,0,私人,1,无,有防盗装置,国产,0
2,35,男,已婚,0,私人,1,有,有防盗装置,进口,547.2
2.2,35,男,已婚,0,私人,1,有,有防盗装置,进口,0
1.6,34,男,已婚,0,私人,1,有,无防盗装置,国产,0
1.6,34,男,已婚,0,私人,1,有,无防盗装置,进口,0
1.6,34,男,已婚,0,私人,1,无,有防盗装置,国产,0
1.8,34,男,已婚,0,私人,1,无,有防盗装置,国产,240
1.8,34,男,已婚,0,私人,1,有,有防盗装置,进口,400
2.3,34,男,已婚,0,私人,1,有,无防盗装置,进口,0
2.4,34,男,已婚,0,公司,1,有,有防盗装置,进口,3315.6
1.6,33,女,已婚,0,私人,1,有,无防盗装置,国产,0
1.6,33,男,已婚,0,私人,1,有,有防盗装置,国产,880
