dist,roomnum,halls,AREA,floor,subway,school,price
haidian,1,1,47.3,middle,1,0,89853
haidian,2,1,59.4,middle,1,0,78788
haidian,1,1,47.3,low,1,0,78647
haidian,1,1,47.3,low,1,0,75053
haidian,1,1,47,low,1,0,74469
haidian,1,1,53.13,high,1,0,73405
haidian,2,1,76.24,low,1,0,72141
haidian,1,1,51.6,middle,1,0,71706
haidian,1,1,51.6,middle,1,0,69768
haidian,2,1,69.7,middle,1,0,69584
haidian,3,2,88.7,low,1,0,68772
haidian,1,1,51.6,low,1,0,67636
haidian,2,1,69.7,high,1,0,67432
haidian,2,1,63.1,low,1,0,66562
haidian,3,0,74.8,low,1,0,66311
haidian,2,1,63,low,1,0,65874
haidian,2,1,63.1,low,1,0,65769
haidian,3,1,95,high,1,0,65264
haidian,2,1,63,low,1,0,65080
haidian,2,1,63.1,high,1,0,64977
haidian,3,2,95,high,1,0,64211
haidian,3,0,74.8,low,1,0,63503
haidian,3,0,75,middle,1,0,63067
haidian,2,1,92.11,middle,1,0,62426
haidian,2,1,92,high,1,0,61957
haidian,3,1,91,high,1,0,60440
haidian,3,1,103,low,1,0,58253
haidian,3,2,98,low,1,0,58164
haidian,3,2,102.6,middle,1,0,57505
haidian,3,1,103,high,1,0,57282
haidian,2,1,87,middle,1,0,56092
haidian,2,1,86.65,high,1,0,55973
haidian,2,1,92.11,low,1,0,55152
haidian,3,2,117,high,1,0,54274
haidian,2,1,91.56,middle,1,0,39319
haidian,5,2,190.46,low,1,0,34128
shijingshan,3,1,131.28,high,0,0,43038
shijingshan,3,2,129.05,low,0,0,42620
shijingshan,4,2,191.5,low,0,0,39165
shijingshan,2,1,101,high,0,0,38812
shijingshan,3,2,150.82,low,0,0,37131
shijingshan,1,0,73,high,0,0,32466
chaoyang,3,2,192.74,middle,1,0,41507
chaoyang,2,2,135.8,middle,1,0,39028
chaoyang,3,2,188.7,middle,1,0,36037
chaoyang,2,1,134.78,high,1,0,35614
chaoyang,3,2,228,middle,1,0,35088
chaoyang,2,2,135.27,low,1,0,34376
chaoyang,3,2,227.46,low,1,0,33413
chaoyang,3,2,233.32,low,1,0,32145
haidian,2,2,133,middle,0,0,63910
fengtai,2,1,103,middle,1,0,36894
fengtai,3,1,137.5,middle,1,0,29091
chaoyang,1,1,43.3,middle,1,0,71594
chaoyang,2,1,52.95,low,1,0,68933
chaoyang,2,1,53.97,low,1,0,60034
chaoyang,2,1,52.71,low,1,0,69247
chaoyang,2,1,57.65,middle,1,0,60712
xicheng,1,1,37.9,middle,1,1,122692
xicheng,1,1,37.9,high,1,1,121373
xicheng,2,1,52.3,low,1,1,119503
xicheng,1,1,40.7,middle,1,1,115480
xicheng,1,0,43.7,high,1,1,114417
xicheng,1,1,42.5,middle,1,1,114118
xicheng,2,1,53.4,low,1,1,112360
xicheng,3,1,76.9,low,1,1,111834
xicheng,2,1,56.87,high,1,1,110779
xicheng,1,1,42.9,high,1,1,110723
xicheng,1,1,46.1,middle,1,1,110630
xicheng,2,1,65.1,middle,1,1,110600
xicheng,1,1,43.5,middle,1,1,110345
xicheng,3,1,81.6,middle,1,1,109069
xicheng,2,1,50.5,middle,1,1,108911
xicheng,2,1,50.5,high,1,1,108911
xicheng,2,1,53.3,low,1,1,108819
xicheng,2,1,55.4,high,1,1,108304
xicheng,1,1,42.7,middle,1,1,108197
xicheng,2,1,55.7,low,1,1,107720
xicheng,2,1,56.2,high,1,1,107652
xicheng,2,1,64.6,high,1,1,107586
xicheng,2,1,56.3,middle,1,1,107461
xicheng,2,1,56,middle,1,1,107143
xicheng,2,1,55.7,low,1,1,106823
xicheng,3,1,70.4,middle,1,1,106535
xicheng,2,1,51.7,low,1,1,104449
xicheng,2,1,66.5,middle,1,1,103760
xicheng,3,1,88.3,high,1,1,103625
xicheng,3,1,80,low,1,1,102500
xicheng,2,1,71.3,low,1,1,102104
xicheng,2,1,56.87,middle,1,1,101987
xicheng,3,1,96.7,middle,1,1,101345
xicheng,2,1,65.3,low,1,1,101072
xicheng,2,1,61.4,low,1,1,100978
xicheng,2,1,65.4,low,1,1,100918
xicheng,2,1,65.6,middle,1,1,100610
xicheng,3,1,71.7,high,1,1,100419
xicheng,2,1,56,high,1,1,100000
xicheng,2,1,57.5,high,1,1,100000
xicheng,1,1,43,high,1,1,100000
xicheng,4,1,110,middle,1,1,100000
xicheng,2,1,58.6,high,1,1,100000
xicheng,3,1,91.3,high,1,1,99672
xicheng,2,1,60.2,middle,1,1,99668
xicheng,3,1,88.3,low,1,1,99661
xicheng,2,1,56.2,high,1,1,99645
xicheng,3,1,75.5,high,1,1,99338
xicheng,2,1,53.4,low,1,1,99251
xicheng,2,1,58.5,high,1,1,99146
xicheng,2,1,58.5,middle,1,1,99146
xicheng,2,1,65.5,low,1,1,98474
xicheng,2,1,76.2,low,1,1,98426
xicheng,2,1,59.5,middle,1,1,98320
xicheng,2,1,59,high,1,1,98306
xicheng,2,1,58.6,high,1,1,98123
xicheng,2,1,60.4,middle,1,1,97683
xicheng,3,1,81.1,middle,1,1,96918
xicheng,2,1,61.4,middle,1,1,96906
xicheng,2,1,60.4,high,1,1,96855
xicheng,2,1,57.9,high,1,1,96719
xicheng,3,1,91,middle,1,1,96704
xicheng,2,1,56.2,low,1,1,96086
xicheng,2,1,67.1,high,1,1,95082
xicheng,2,1,55.7,low,1,1,94794
xicheng,2,1,60.2,middle,1,1,93854
xicheng,2,1,65.1,high,1,1,93702
xicheng,3,1,79.3,low,1,1,93191
xicheng,2,1,58.5,middle,1,1,93163
xicheng,2,1,60.2,high,1,1,93024
xicheng,2,1,57.9,high,1,1,92401
xicheng,2,1,60.7,high,1,1,92258
xicheng,3,1,97.7,high,1,1,92119
xicheng,2,1,60.5,high,1,1,91736
xicheng,2,1,70.9,middle,1,1,91679
xicheng,2,1,56.2,high,1,1,91638
xicheng,2,1,59,high,1,1,91526
xicheng,2,1,60.7,high,1,1,91434
xicheng,2,1,57.9,high,1,1,90674
xicheng,2,1,60.7,high,1,1,90610
xicheng,3,1,83,middle,1,1,90362
xicheng,2,1,72,high,1,1,90278
xicheng,2,1,56.6,high,1,1,90107
xicheng,2,1,72,low,1,1,90000
xicheng,2,1,70,high,1,1,90000
xicheng,3,1,95.9,low,1,1,89677
xicheng,2,1,70.9,middle,1,1,89563
xicheng,2,1,83.3,middle,1,1,89436
xicheng,2,1,65.3,high,1,1,88821
xicheng,3,1,77.3,high,1,1,87969
xicheng,2,1,60.4,high,1,1,87749
xicheng,3,1,78,high,1,1,87180
xicheng,2,1,73.7,high,1,1,85482
xicheng,2,1,55,high,1,1,83637
xicheng,3,1,77.09,low,1,1,114153
xicheng,2,1,58,high,1,1,113794
xicheng,1,1,42,low,1,1,112620
xicheng,3,1,78.2,low,1,1,112532
xicheng,2,1,51.6,low,1,1,112404
xicheng,1,1,45,middle,1,1,111112
xicheng,1,1,42.6,low,1,1,110799
xicheng,2,1,61.5,low,1,1,110570
xicheng,2,1,51.6,low,1,1,110466
xicheng,3,1,77.4,middle,1,1,109820
xicheng,3,1,69,low,1,1,108696
xicheng,2,1,58.2,high,1,1,108248
xicheng,3,1,81.6,low,1,1,107844
xicheng,3,1,60,low,1,1,107500
xicheng,2,1,54.2,low,1,1,107012
xicheng,3,1,89.4,low,1,1,106264
xicheng,2,1,52.7,low,1,1,105883
xicheng,2,1,64.3,low,1,1,105755
xicheng,2,1,61.5,middle,1,1,105692
xicheng,2,1,64.6,middle,1,1,105264
xicheng,2,1,59.7,middle,1,1,105193
xicheng,2,1,62.9,low,1,1,104929
xicheng,2,1,52.5,middle,1,1,104762
xicheng,2,1,58.4,middle,1,1,104453
xicheng,2,1,59.7,high,1,1,103853
xicheng,2,1,72.38,high,1,1,103620
xicheng,2,1,66,middle,1,1,103031
xicheng,2,1,66.1,middle,1,1,102572
xicheng,1,1,51.7,middle,1,1,102515
xicheng,2,1,59.7,high,1,1,102178
xicheng,2,1,59.9,low,1,1,101837
xicheng,2,1,61,low,1,1,101640
xicheng,2,1,61,high,1,1,101640
xicheng,2,1,71.2,high,1,1,101124
xicheng,2,1,59.9,middle,1,1,101002
xicheng,3,1,60.1,low,1,1,100666
xicheng,2,1,62.6,middle,1,1,100639
xicheng,2,1,71.2,middle,1,1,100422
xicheng,2,1,63.3,low,1,1,100316
xicheng,2,1,64.6,high,1,1,100001
xicheng,2,1,60,high,1,1,100000
xicheng,3,1,77.1,middle,1,1,99871
xicheng,2,1,63.29,middle,1,1,99542
xicheng,1,1,52.8,high,1,1,99432
xicheng,2,1,66,middle,1,1,99243
xicheng,2,1,65.7,high,1,1,98935
xicheng,3,0,59.7,high,1,1,98828
xicheng,2,1,63.8,high,1,1,98747
xicheng,2,1,73.1,middle,1,1,98496
xicheng,2,1,64,low,1,1,98438
xicheng,2,1,61,high,1,1,98361
xicheng,3,0,60,high,1,1,98334
xicheng,1,1,52.8,low,1,1,97538
xicheng,1,1,52,middle,1,1,97116
xicheng,2,1,54.2,middle,1,1,97048
xicheng,2,1,65,low,1,1,96924
xicheng,2,1,72.4,middle,1,1,96686
xicheng,3,1,86.2,high,1,1,96288
xicheng,2,1,58.3,high,1,1,96055
xicheng,2,1,62.6,middle,1,1,95847
xicheng,2,1,73.2,low,1,1,95629
xicheng,2,1,63.3,middle,1,1,95577
xicheng,2,1,64,high,1,1,95313
xicheng,2,1,73.6,middle,1,1,95109
xicheng,2,1,72.6,high,1,1,95042
xicheng,2,1,63.3,middle,1,1,94787
xicheng,2,1,60.2,middle,1,1,94685
xicheng,2,1,60.2,high,1,1,94685
xicheng,3,1,74,high,1,1,94595
xicheng,3,1,87.8,high,1,1,94534
xicheng,3,1,83.3,high,1,1,94238
xicheng,2,1,63.3,low,1,1,93207
xicheng,2,1,61.4,high,1,1,92834
xicheng,3,1,78.7,high,1,1,92758
xicheng,2,1,70.1,low,1,1,92725
xicheng,2,1,62.6,middle,1,1,92652
xicheng,2,1,63.3,high,1,1,92576
xicheng,3,1,88.6,high,1,1,92551
xicheng,2,1,72.4,middle,1,1,92542
xicheng,3,1,86.9,high,1,1,92060
xicheng,2,1,70.1,middle,1,1,92012
xicheng,2,1,71.2,middle,1,1,91995
xicheng,2,1,58.3,high,1,1,91767
xicheng,3,1,87.2,middle,1,1,91744
xicheng,2,1,64,high,1,1,91407
xicheng,3,1,77,high,1,1,90910
xicheng,3,1,85.1,low,1,1,89895
xicheng,3,1,78.8,low,1,1,88833
xicheng,2,1,61,low,1,1,88197
xicheng,3,1,88.57,high,1,1,88066
xicheng,2,1,58.3,high,1,1,87479
xicheng,3,1,87,high,1,1,87357
xicheng,3,1,89.3,middle,1,1,87347
xicheng,2,1,73.6,high,1,1,86957
xicheng,3,1,87.2,high,1,1,86010
xicheng,3,1,78.8,high,1,1,85660
xicheng,3,1,88.6,middle,1,1,84651
xicheng,2,1,73.3,low,1,1,84584
xicheng,2,1,68.8,middle,1,1,84303
xicheng,3,1,87.8,high,1,1,84283
xicheng,3,1,88,high,1,1,83864
xicheng,3,1,88,low,1,1,82955
xicheng,2,1,73.6,low,1,1,82881
xicheng,2,1,72.4,high,1,1,82873
dongcheng,1,0,47.45,high,1,0,88515
dongcheng,1,0,47.45,high,1,0,84300
dongcheng,1,0,47.45,middle,1,0,84300
dongcheng,1,0,50.81,middle,1,0,79709
dongcheng,1,0,53.39,middle,1,0,74921
dongcheng,1,1,92,middle,1,0,65218
dongcheng,2,1,117.2,middle,1,0,62970
dongcheng,1,1,115.15,middle,1,0,58185
dongcheng,3,1,185.66,middle,1,1,50092
dongcheng,3,2,230.3,middle,1,1,47764
dongcheng,3,2,230.34,middle,1,0,47756
shijingshan,2,1,79.6,high,1,0,51508
shijingshan,3,1,117.71,high,1,0,50124
shijingshan,3,2,117,middle,1,0,49573
shijingshan,3,2,117,high,1,0,49573
shijingshan,2,1,81.04,high,1,0,48125
shijingshan,2,1,81.04,middle,1,0,48125
shijingshan,2,1,77.56,low,1,0,47706
haidian,2,1,65.9,middle,0,0,68286
haidian,1,1,42,high,0,0,66667
haidian,2,1,68.93,low,0,0,65284
haidian,2,2,95.25,high,0,0,61943
haidian,3,2,161.08,middle,0,0,55873
haidian,3,2,121.96,low,0,0,55756
haidian,3,2,128,middle,0,0,53125
haidian,4,1,143.64,low,0,0,52214
haidian,4,1,128,middle,0,0,51563
haidian,3,1,128.17,middle,0,0,51495
haidian,3,2,159.84,middle,0,0,50676
xicheng,3,2,137,middle,0,0,83942
xicheng,1,1,61,high,0,0,68853
haidian,2,2,124,high,1,1,95162
haidian,3,1,147,high,1,1,91837
haidian,3,2,184,high,1,1,91305
haidian,3,1,130.62,high,1,1,89573
haidian,3,2,168,middle,0,1,89286
haidian,2,1,70.92,high,1,1,88833
haidian,3,1,138,high,1,1,86957
haidian,4,2,212,high,1,1,84906
haidian,2,2,132,middle,0,1,83334
haidian,2,1,116,high,1,1,81897
haidian,3,2,171,middle,1,1,81872
haidian,2,2,113.6,high,1,1,80986
haidian,3,2,168,middle,0,1,80358
haidian,2,2,132,low,0,1,79546
haidian,2,2,122,high,1,1,78689
haidian,2,2,132.11,high,1,1,77966
haidian,2,1,126.68,high,1,1,76571
haidian,3,2,119.01,middle,1,1,75624
haidian,3,2,172.95,high,1,1,75167
haidian,2,1,104,middle,0,1,75000
haidian,2,2,141,low,1,1,74469
haidian,3,2,119,middle,1,1,73950
haidian,2,2,131.25,low,0,1,73905
haidian,4,2,190.27,high,1,1,73580
haidian,4,2,191,low,1,1,73299
haidian,2,1,85.67,low,1,1,72371
haidian,3,2,179.69,low,1,1,72347
haidian,3,2,156.47,middle,1,1,71580
haidian,3,1,119,high,1,1,69748
haidian,3,2,173,low,1,1,66474
haidian,2,2,126,low,0,1,65080
haidian,3,2,156,low,0,1,62180
xicheng,2,2,66.5,high,1,0,91730
xicheng,1,1,70.1,low,1,0,67761
xicheng,1,0,48.26,high,1,0,65272
xicheng,1,1,67.64,high,1,0,64755
xicheng,2,1,84.07,high,1,1,63043
xicheng,1,1,84.07,low,1,1,58880
xicheng,1,1,84.07,low,1,1,52933
xicheng,2,1,89.74,middle,1,0,84132
xicheng,3,2,93.46,low,1,1,83459
xicheng,2,2,98.77,high,1,0,82515
xicheng,3,2,93.25,low,1,0,81502
xicheng,3,2,122.8,low,1,0,81352
xicheng,1,1,47.97,middle,1,1,81301
xicheng,3,1,93.25,middle,1,0,80966
xicheng,3,2,103.13,middle,1,0,80966
xicheng,3,2,103.13,low,1,0,80966
xicheng,2,2,93.51,low,1,0,80954
xicheng,3,2,120.18,high,1,0,79714
xicheng,3,2,108.58,middle,1,0,79205
xicheng,2,2,88.89,high,1,0,78750
xicheng,1,2,51.6,high,1,0,78489
xicheng,3,2,103.13,high,1,0,78251
xicheng,1,1,54.45,high,1,0,77135
xicheng,1,1,54.98,middle,1,1,76392
xicheng,1,1,55,high,1,1,76364
xicheng,1,1,56.4,low,1,0,76242
xicheng,1,1,43.14,high,1,0,75337
xicheng,3,2,147.54,low,1,0,74557
xicheng,2,2,75.17,low,1,0,74498
xicheng,1,1,56.53,middle,1,0,74297
xicheng,1,1,54.86,middle,1,0,73825
xicheng,3,1,108.58,low,1,0,73679
xicheng,1,1,55.98,high,1,0,73598
xicheng,2,2,101.41,low,1,0,73465
xicheng,2,1,79.17,low,1,0,73261
xicheng,2,1,86,middle,1,1,73256
xicheng,1,1,56,middle,1,0,73215
xicheng,2,1,77.23,high,1,0,72511
xicheng,2,2,114.19,middle,1,0,70935
xicheng,1,0,44.6,middle,1,0,70628
xicheng,1,0,51.09,middle,1,0,69877
xicheng,1,0,52.88,high,1,0,69592
xicheng,1,0,48.25,middle,1,0,69431
xicheng,1,0,57.75,middle,1,0,69265
xicheng,1,0,44.86,middle,1,0,69104
xicheng,1,0,57.75,high,1,0,67533
xicheng,1,0,57.75,middle,1,0,66667
xicheng,1,0,61.57,high,1,0,66591
xicheng,1,0,48.96,high,1,0,65360
xicheng,4,2,230.33,high,1,1,65124
xicheng,3,2,134.3,middle,1,1,64036
xicheng,4,1,174,high,1,0,63219
xicheng,1,0,64.17,high,1,0,63114
xicheng,1,0,60.29,high,1,0,62200
xicheng,1,0,57.75,middle,1,0,61472
xicheng,3,2,148.36,high,1,0,59316
xicheng,1,1,60,low,1,0,50000
dongcheng,3,2,175,middle,1,1,77143
dongcheng,1,0,60.36,high,1,1,76210
dongcheng,1,0,64,middle,1,1,75000
dongcheng,1,0,66.2,low,1,1,74774
dongcheng,1,1,73,high,1,1,73973
dongcheng,1,1,64,middle,1,1,71875
dongcheng,1,0,68.72,middle,1,1,69849
dongcheng,3,2,127.42,low,1,1,69848
dongcheng,1,0,65,low,1,1,69231
dongcheng,2,2,125,high,1,1,69200
dongcheng,2,2,100,low,1,1,69000
dongcheng,2,1,125,high,1,1,68800
dongcheng,2,1,98,high,1,1,66327
dongcheng,2,1,119.3,middle,1,1,66220
dongcheng,3,1,127,low,1,1,65355
dongcheng,1,2,127,low,1,1,61418
dongcheng,3,1,131.9,low,1,1,59136
dongcheng,1,1,127.42,middle,1,1,58861
dongcheng,2,1,97.64,high,1,1,57866
dongcheng,2,2,131.9,middle,1,1,56862
dongcheng,3,2,151.63,middle,1,1,56718
dongcheng,2,1,131.9,high,1,1,55345
haidian,4,2,193.01,middle,1,1,88079
haidian,4,2,194.48,middle,1,1,82271
haidian,3,1,116.69,high,1,1,81841
haidian,2,1,80.54,high,1,1,72014
haidian,2,2,153,low,1,1,57125
shijingshan,3,2,161,high,1,0,86212
shijingshan,3,2,168,middle,1,0,83334
shijingshan,3,1,88,middle,1,0,79432
shijingshan,3,2,139,middle,1,0,79137
shijingshan,3,2,142.15,high,1,0,77384
shijingshan,4,2,193.96,low,1,0,77336
shijingshan,3,2,88.7,middle,1,0,77227
shijingshan,4,2,194.48,low,1,0,77129
shijingshan,3,2,118.77,high,1,0,77040
shijingshan,2,2,85.67,high,1,0,77040
shijingshan,3,2,89,low,1,0,76405
shijingshan,3,2,142,middle,1,0,76057
shijingshan,2,1,87.95,high,1,0,75953
shijingshan,3,2,89,middle,1,0,75281
shijingshan,2,2,88.14,middle,1,0,74654
shijingshan,3,2,141.54,high,1,0,74184
shijingshan,3,2,143,high,1,0,73427
shijingshan,2,1,88.89,middle,1,0,73125
shijingshan,3,2,89,middle,1,0,73034
shijingshan,2,2,89,low,1,0,73034
shijingshan,2,1,89.06,middle,1,0,72985
shijingshan,2,1,87.88,low,1,0,72827
shijingshan,2,1,87.3,low,1,0,72165
shijingshan,2,1,89,middle,1,0,71911
shijingshan,2,2,89,low,1,0,71911
shijingshan,2,1,89,middle,1,0,71686
shijingshan,2,1,88.87,high,1,0,71453
shijingshan,2,2,89,low,1,0,71349
shijingshan,2,1,88.14,middle,1,0,70910
shijingshan,2,2,88.93,middle,1,0,70843
shijingshan,2,1,89,high,1,0,70787
shijingshan,3,2,141.56,high,1,0,70642
shijingshan,2,1,87.81,low,1,0,70380
shijingshan,2,1,89.8,middle,1,0,70156
shijingshan,2,1,107,low,1,0,70094
shijingshan,2,1,262,low,1,0,68703
shijingshan,3,2,139.49,middle,1,0,68106
shijingshan,3,2,138.19,low,1,0,67299
shijingshan,2,1,88,middle,1,0,67046
shijingshan,2,1,89,low,1,0,66293
shijingshan,3,2,122.91,low,1,0,65089
shijingshan,2,2,90.63,middle,1,0,64549
shijingshan,2,1,85.39,low,1,0,64411
shijingshan,2,1,85.4,low,1,0,64403
shijingshan,4,2,168,low,1,0,62500
shijingshan,2,1,89.07,low,1,0,61188
shijingshan,1,1,62.5,low,1,0,60800
shijingshan,2,1,89.96,high,1,0,60027
shijingshan,3,2,135,high,1,0,60000
shijingshan,3,2,145.02,high,1,0,59854
shijingshan,2,1,91.26,middle,1,0,59720
shijingshan,1,1,61.35,middle,1,0,59495
shijingshan,2,1,89,middle,1,0,58989
shijingshan,2,1,87.27,low,1,0,58211
shijingshan,3,2,142.76,low,1,0,58140
shijingshan,1,1,70,low,1,0,57143
shijingshan,1,1,64.93,low,1,0,52365
shijingshan,3,2,147,low,1,0,51701
shijingshan,1,0,164,low,0,0,73171
shijingshan,3,2,163,middle,1,0,70553
shijingshan,3,2,163.21,middle,1,0,70462
shijingshan,3,2,145.1,low,1,0,69608
shijingshan,3,2,115,middle,1,0,69566
shijingshan,3,2,147,low,1,0,68028
shijingshan,4,2,162.36,middle,1,0,67751
shijingshan,3,2,148,middle,1,0,67568
shijingshan,3,2,148,low,1,0,67568
shijingshan,3,2,142,low,1,0,66902
shijingshan,2,2,97.9,middle,1,0,66395
shijingshan,3,2,144.89,middle,1,0,65567
shijingshan,3,2,137.78,middle,1,0,65322
shijingshan,3,2,142.18,high,1,0,64356
shijingshan,3,2,148.38,middle,1,0,64025
shijingshan,2,2,106.62,middle,1,0,63778
shijingshan,3,2,134.79,low,1,0,63062
shijingshan,3,2,150.93,middle,1,0,62944
shijingshan,3,2,145,middle,1,0,62759
shijingshan,3,2,143.19,middle,1,0,62714
shijingshan,4,2,160.75,low,1,0,62209
shijingshan,3,2,127,middle,1,0,62205
shijingshan,2,2,100,low,1,0,62000
shijingshan,4,2,164,high,1,0,60976
shijingshan,3,2,147.64,middle,1,0,60960
shijingshan,2,2,89,low,1,0,60675
shijingshan,3,2,142,low,1,0,60564
shijingshan,2,2,124,low,1,0,60484
shijingshan,3,2,138,middle,1,0,60145
shijingshan,3,2,137.78,middle,1,0,60096
shijingshan,2,2,100,high,1,0,60000
shijingshan,3,2,138.41,high,1,0,59967
shijingshan,2,1,100,low,1,0,59000
shijingshan,2,2,101.73,high,0,0,58980
shijingshan,2,2,117,high,1,0,58975
shijingshan,3,2,134,middle,1,0,58956
shijingshan,3,2,142.3,middle,1,0,58679
shijingshan,2,2,99,low,1,0,58586
shijingshan,3,2,128.27,low,1,0,58471
shijingshan,3,2,142.26,middle,1,0,58344
shijingshan,1,1,77.16,middle,1,0,58321
shijingshan,3,2,163.02,middle,1,0,58276
shijingshan,3,2,123.72,middle,0,0,58196
shijingshan,2,1,115.32,middle,1,0,58100
shijingshan,2,1,102,middle,0,0,57844
shijingshan,3,2,137.41,middle,1,0,57638
shijingshan,5,2,182.18,high,1,0,57636
shijingshan,2,2,100.79,middle,1,0,57546
shijingshan,2,1,113,high,1,0,57523
shijingshan,2,1,101,low,1,0,57426
shijingshan,3,2,140.26,low,1,0,57394
shijingshan,3,2,142.3,high,1,0,57344
shijingshan,2,2,113.68,high,1,0,57179
shijingshan,3,2,136.72,low,0,0,57051
shijingshan,1,1,68.21,middle,1,0,56884
shijingshan,2,1,91.56,high,1,0,56794
shijingshan,2,2,91.56,middle,1,0,56794
shijingshan,2,1,97,high,1,0,56702
shijingshan,1,0,60.09,middle,1,0,56582
shijingshan,3,1,134.66,middle,1,0,56439
shijingshan,2,2,106.34,high,1,0,56423
shijingshan,2,2,115.32,middle,1,0,56365
shijingshan,1,1,55,middle,1,0,56364
shijingshan,3,2,135.17,high,1,0,56226
shijingshan,1,1,62.28,high,1,0,56198
shijingshan,4,2,162.1,low,1,0,56139
shijingshan,3,2,115.19,high,1,0,56082
shijingshan,2,1,100.04,low,1,0,55978
shijingshan,2,2,100.62,low,1,0,55854
shijingshan,3,2,137.95,middle,1,0,55818
shijingshan,1,1,50.45,high,1,0,55501
shijingshan,3,2,135.26,middle,1,0,55449
shijingshan,3,2,117.49,low,0,0,55324
shijingshan,2,2,99.73,low,1,0,55149
shijingshan,1,0,56.38,middle,1,0,54985
shijingshan,1,2,71,middle,0,0,54930
shijingshan,2,2,114.41,low,1,0,54629
shijingshan,2,2,102.52,middle,1,0,54624
shijingshan,2,2,106.22,high,1,0,54604
shijingshan,2,2,100.83,low,1,0,54548
shijingshan,2,2,97.22,middle,1,0,54516
shijingshan,2,2,104.63,high,1,0,54478
shijingshan,1,1,69.76,middle,1,0,54473
shijingshan,2,1,101,high,1,0,54456
shijingshan,2,2,101.15,middle,1,0,54375
shijingshan,2,2,102.25,middle,1,0,53790
shijingshan,2,2,94,middle,1,0,53724
shijingshan,1,1,69,middle,1,0,53624
shijingshan,1,2,71.01,middle,0,0,53514
shijingshan,2,2,89.13,low,1,0,53293
shijingshan,1,1,60.12,low,1,0,53227
shijingshan,3,2,95.83,low,1,0,53220
shijingshan,3,2,135.36,high,1,0,53192
shijingshan,1,1,60,low,1,0,53167
shijingshan,3,2,139.54,low,0,0,53032
shijingshan,2,1,109.57,high,1,0,52935
shijingshan,4,1,160.75,low,1,0,52878
shijingshan,2,2,113.46,high,1,0,52794
shijingshan,3,2,109.87,high,1,0,52790
shijingshan,1,1,76.87,low,1,0,52687
shijingshan,2,2,114,high,1,0,52632
shijingshan,2,2,110.36,low,1,0,52556
shijingshan,1,0,47.57,low,1,0,52555
shijingshan,1,0,47.66,middle,1,0,52455
shijingshan,1,1,59.1,low,1,0,52454
shijingshan,1,1,67.71,high,1,0,52430
shijingshan,2,1,105,middle,1,0,52381
shijingshan,2,1,72.55,high,1,0,52378
shijingshan,1,1,54.44,middle,1,0,52352
shijingshan,2,2,114.86,low,1,0,52238
shijingshan,1,1,48,middle,1,0,52084
shijingshan,1,1,62.48,middle,1,0,52017
shijingshan,1,1,69.29,middle,1,0,51956
shijingshan,1,0,54,middle,1,0,51852
shijingshan,1,0,56.44,high,1,0,51737
shijingshan,2,2,100.53,high,1,0,51726
shijingshan,1,1,47.43,middle,1,0,51656
shijingshan,2,2,109.99,middle,1,0,51642
shijingshan,4,2,174.41,high,1,0,51603
shijingshan,2,2,116.11,high,1,0,51503
shijingshan,2,0,56.33,middle,1,0,51483
shijingshan,2,2,107.29,low,1,0,51263
shijingshan,3,2,104.46,middle,1,0,51216
shijingshan,1,0,59.66,middle,1,0,51124
shijingshan,1,1,59.66,middle,1,0,51124
shijingshan,1,1,56.83,high,1,0,51030
shijingshan,1,1,57.15,low,1,0,50744
shijingshan,2,1,100.59,middle,1,0,50701
shijingshan,2,2,108.61,high,1,0,50640
shijingshan,3,2,142.19,low,1,0,50637
shijingshan,1,0,47.8,high,1,0,50628
shijingshan,2,2,110.64,middle,0,0,50615
shijingshan,1,1,62.28,high,1,0,50579
shijingshan,1,0,47.66,middle,1,0,50567
shijingshan,2,1,110.39,middle,0,0,50549
shijingshan,1,0,60.34,middle,1,0,50547
shijingshan,2,2,105.98,high,1,0,50482
shijingshan,2,2,105.12,middle,1,0,50419
shijingshan,2,2,115.07,middle,1,0,50405
shijingshan,2,2,114.9,high,1,0,50044
shijingshan,1,0,70,high,1,0,50000
shijingshan,1,1,54,middle,1,0,50000
shijingshan,2,2,115.91,low,1,0,49953
shijingshan,2,2,118.2,low,1,0,49916
shijingshan,1,1,62.14,middle,1,0,49888
shijingshan,1,0,61.14,low,1,0,49886
shijingshan,1,0,60.16,middle,1,0,49868
shijingshan,1,1,70.19,high,1,0,49865
shijingshan,2,2,72.28,low,1,0,49807
shijingshan,2,2,116.61,high,1,0,49739
shijingshan,1,0,55.42,low,1,0,49622
shijingshan,1,1,72.55,middle,1,0,49621
shijingshan,2,1,54.27,low,1,0,49383
shijingshan,2,2,97.26,low,1,0,49353
shijingshan,3,2,142.06,middle,1,0,49275
shijingshan,1,1,61,low,1,0,49181
shijingshan,2,1,62.04,middle,1,0,49162
shijingshan,3,2,134.27,middle,1,0,49155
shijingshan,1,1,67.65,middle,1,0,49077
shijingshan,1,1,60.16,high,1,0,49036
shijingshan,2,1,63.25,middle,1,0,49012
shijingshan,1,1,67.43,low,1,0,48940
shijingshan,2,2,110.91,high,0,0,48508
shijingshan,1,0,57.04,high,1,0,48212
shijingshan,2,2,101.76,middle,1,0,48153
shijingshan,1,1,56.44,middle,1,0,47839
shijingshan,2,2,106.73,high,1,0,47785
shijingshan,1,1,56.44,low,1,0,47662
shijingshan,1,1,67.43,low,1,0,47457
